id_restaurant,"label",food_type,city,review
5621,"pastavino",italian,danville,3.1
5622,"the great impasta",italian,danville,2.0
5623,"bucci's",italian,emeryville,3.8
5624,"olive garden italian restaurant",italian,fairfield,2.0
5625,"pietro",italian,fairfield,2.0
5626,"mama capones",italian,felton,2.0
5627,"mama mia",italian,felton,3.2
5628,"florentine rstrnt & pasta mkt",italian,fremont,2.5
5629,"ma's restaurant",italian,fremont,2.4
5630,"otis scalise coffee shop alame",italian,fremont,2.7
5631,"pasta presto",italian,fremont,2.0
5632,"vincenza",italian,fremont,2.8
5633,"joes ristorante italiano",italian,gilroy,2.2
5634,"pasta moon",italian,half moon bay,3.3
5635,"banchero's italian dinners",italian,hayward,2.9
5636,"la cocina restaurant",italian,hayward,2.3
5637,"patissie francaise",italian,hayward,2.0
5638,"rene j marcotte restaurant",italian,hayward,2.0
5639,"the olive garden italian rest",italian,hayward,2.6
5640,"the sicilian restaurant",italian,hayward,2.0
5641,"confetti restaurant & pasta",italian,lafayette,2.0
5642,"flavio's pasta forum inc",italian,lafayette,2.3
5643,"papa charlie's italian dnr/piz",italian,lafayette,2.0
5644,"plaza bistro",italian,lafayette,2.3
5645,"spruzzo",italian,lafayette,2.9
5646,"gio's trattoria",italian,livermore,3.7
5647,"american italian delicatessen",italian,los altos,2.6
5648,"florentine restaurant",italian,los altos,2.0
5649,"piccolo mondo",italian,los altos,3.2
5650,"fish again & pasta too",italian,los gatos,2.0
5651,"strings, the pasta place",italian,los gatos,2.0
5652,"valerianos ristorante",italian,los gatos,3.6
5653,"dimaggios restaurant",italian,martinez,2.0
5654,"louie bertola's",italian,martinez,2.3
5655,"strings pasta cafe",italian,martinez,2.0
5656,"fontana's italian",italian,menlo park,3.0
5657,"florentine restaurant",italian,mountain view,2.7
5658,"gelato classic italian ice cre",italian,mountain view,2.0
5659,"palomino's",italian,napa,2.0
5660,"pighini's calif pasta",italian,napa,2.0
5661,"ruffino's",italian,napa,2.0
5662,"spaghetti western",italian,napa,2.0
5663,"villa romano restaurant",italian,napa,2.7
5664,"fellini o",italian,newark,2.8
5665,"bella napoli",italian,oakland,2.0
5666,"big stuff pizza & pasta",italian,oakland,2.0
5667,"ciao bambino/pronto expresso",italian,oakland,2.0
5668,"francesco's",italian,oakland,2.8
5669,"il fornaio",italian,oakland,2.0
5670,"italian colors",italian,oakland,3.5
5671,"italian house",italian,oakland,2.0
5672,"little bistro",italian,oakland,2.0
5673,"oliveto cafe & restaurant",italian,oakland,2.9
5674,"pastino",italian,oakland,2.7
5675,"spretto",italian,oakland,3.1
5676,"the pasta shop",italian,oakland,2.0
5677,"ti bacio restorante",italian,oakland,2.5
5678,"via venero restaurant",italian,oakland,2.0
5679,"vito's italian delicatessen",italian,oakland,2.7
5680,"zza's trattoria",italian,oakland,2.8
5681,"lanzone-alexander restaurant",italian,orinda,2.3
5682,"pasta cuisine",italian,orinda,2.8
5683,"viva italiano",italian,pacifica,2.8
5684,"babbo's",italian,palo alto,2.6
5685,"cafe pro bono",italian,palo alto,3.6
5686,"cenzo's",italian,palo alto,2.8
5687,"florentine italian foods",italian,palo alto,2.6
5688,"fontana's italian",italian,palo alto,2.0
5689,"formico's italian rest",italian,palo alto,3.3
5690,"il fornaio",italian,palo alto,3.2
5691,"il fornaio bakery",italian,palo alto,3.2
5692,"osteria",italian,palo alto,3.4
5693,"palermo rotisserie",italian,palo alto,2.9
5694,"cafe giostra",italian,petaluma,2.5
5695,"fino cucina italiana",italian,petaluma,2.5
5696,"luigis tavern",italian,pittsburg,2.0
5697,"padrino's restaurant",italian,pittsburg,2.0
5698,"delatorre's restaurant",italian,pleasanton,2.7
5699,"maestro's",italian,pleasanton,3.2
5700,"pasta villa cafe",italian,pleasanton,3.0
5701,"strings the pasta place",italian,pleasanton,1.7
5702,"strizzi's",italian,pleasanton,2.9
5703,"florentine italian foods",italian,redwood city,2.3
5704,"natale's italian restaurant",italian,redwood city,2.0
5705,"pazzo",italian,redwood city,3.0
5706,"francisco's restaurant",italian,richmond,2.0
5707,"prego's",italian,richmond,2.0
5708,"salute ristorante at marina bay",italian,richmond,2.7
5709,"buon gusto restaurant",italian,south san francisco,2.5
5710,"papa joe's italian dinners",italian,south san francisco,1.7
5711,"pasta moon",italian,south san francisco,2.0
5712,"ristorante piacere",italian,san carlos,3.2
5713,"allegro ristorante italiano",italian,san francisco,2.5
5714,"amici's east coast pizzeria",italian,san francisco,2.5
5715,"angelo ristorante italiano",italian,san francisco,2.0
5716,"antipasti",italian,san francisco,2.8
5717,"basta pasta",italian,san francisco,3.1
5718,"bellavoce ristorante",italian,san francisco,3.6
5719,"benvenuti pizzeria & italian restaurant",italian,san francisco,2.3
5720,"benvenuti pizzeria & italian restaurant",italian,san francisco,2.3
5721,"bocce cafe-italian restaurant",italian,san francisco,2.6
5722,"bonta",italian,san francisco,2.5
5723,"buca giovanni",italian,san francisco,3.5
5724,"buona sera",italian,san francisco,2.0
5725,"caesar's italian restaurant",italian,san francisco,2.3
5726,"cafe' rocco",italian,san francisco,2.8
5727,"cafe moka",italian,san francisco,2.0
5728,"cafe tiramisu'",italian,san francisco,3.0
5729,"caffe barberini ristorante & pizzeria",italian,san francisco,2.0
5730,"caffe cozzolino",italian,san francisco,2.3
5731,"caffe freddy's",italian,san francisco,2.3
5732,"caffe sport",italian,san francisco,3.9
5733,"calzone's pizza cucina",italian,san francisco,3.4
5734,"capp's corner",italian,san francisco,3.1
5735,"ciao northern italian ristorante",italian,san francisco,3.1
5736,"dame",italian,san francisco,3.2
5737,"dante's italian seafood restaurant",italian,san francisco,3.1
5738,"diamond pizza restaurant",italian,san francisco,2.0
5739,"digrande italian & seafood cuisine",italian,san francisco,1.7
5740,"e'angelo italian restaurant",italian,san francisco,2.8
5741,"ernesto's pizza restaurant",italian,san francisco,2.5
5742,"fior d'italia restaurant",italian,san francisco,2.9
5743,"firenze by night ristorante",italian,san francisco,3.5
5744,"franco's italian restaurant",italian,san francisco,2.0
5745,"frascati ristorante",italian,san francisco,3.0
5746,"giorgio's pizzeria",italian,san francisco,3.2
5747,"girapolli",italian,san francisco,3.0
5748,"goat hill",italian,san francisco,3.4
5749,"gold spike restaurant",italian,san francisco,2.3
5750,"granada cafe",italian,san francisco,2.7
5751,"grazie restaurant",italian,san francisco,2.5
5752,"haystack pizza restaurant",italian,san francisco,2.0
5753,"hyde street bistro",italian,san francisco,3.8
5754,"i fratelli",italian,san francisco,2.1
5755,"ideale",italian,san francisco,3.3
5756,"il fornaio",italian,san francisco,2.9
5757,"jackson fillmore trattoria",italian,san francisco,3.5
5758,"joe's on van ness",italian,san francisco,2.0
5759,"kuleto's restaurant",italian,san francisco,3.8
5760,"l'osteria del forno",italian,san francisco,3.4
5761,"la felce italian cuisine",italian,san francisco,3.0
5762,"la fiammetta",italian,san francisco,2.3
5763,"la pergola",italian,san francisco,2.0
5764,"la trattoria",italian,san francisco,2.0
5765,"la traviata",italian,san francisco,3.0
5766,"laghi",italian,san francisco,3.6
5767,"little city antipasti bar",italian,san francisco,3.7
5768,"little henry italian food",italian,san francisco,2.5
5769,"little henry italian food",italian,san francisco,2.3
5770,"little henry's",italian,san francisco,2.0
5771,"little henry's jr",italian,san francisco,2.0
5772,"little italy",italian,san francisco,2.5
5773,"little joe's pizzeria restaurant",italian,san francisco,2.0
5774,"lo coco's restaurant",italian,san francisco,3.3
5775,"luisa's italian restaurant",italian,san francisco,3.0
5776,"marcello's restaurant",italian,san francisco,2.7
5777,"marina cafe",italian,san francisco,2.0
5778,"mescolanza",italian,san francisco,2.7
5779,"milano restaurant",italian,san francisco,4.0
5780,"mr pizza man",italian,san francisco,2.0
5781,"new pisa restaurant",italian,san francisco,3.0
5782,"noe's grill",italian,san francisco,2.0
5783,"noe valley pizza",italian,san francisco,2.7
5784,"north beach cafe",italian,san francisco,2.0
5785,"north beach restaurant",italian,san francisco,3.5
5786,"olive garden italian restaurant",italian,san francisco,2.0
5787,"original henry's",italian,san francisco,2.7
5788,"original joe's italian restaurant",italian,san francisco,3.6
5789,"original joe's no 2 restaurant",italian,san francisco,3.0
5790,"osteria",italian,san francisco,2.7
5791,"palio d'asti",italian,san francisco,2.8
5792,"papa potrero's pizza",italian,san francisco,2.0
5793,"pasta ii",italian,san francisco,2.0
5794,"peter's pizza house",italian,san francisco,2.0
5795,"pizza americana",italian,san francisco,2.0
5796,"prego northern italian ristorante",italian,san francisco,3.0
5797,"restaurant tiramisu'",italian,san francisco,2.0
5798,"ricardo's",italian,san francisco,2.0
5799,"salvatore's",italian,san francisco,2.8
5800,"spuntino italian express restaurant",italian,san francisco,2.0
5801,"swiss louis italian & seafood restaurant",italian,san francisco,2.0
5802,"the front room",italian,san francisco,2.3
5803,"the iron horse restaurant",italian,san francisco,2.3
5804,"the magic flute restaurant",italian,san francisco,2.7
5805,"the sausage factory",italian,san francisco,3.0
5806,"tommaso famous pizzeria",italian,san francisco,3.6
5807,"trattoria contadina",italian,san francisco,3.2
5808,"tre fratelli",italian,san francisco,3.2
5809,"tre fratelli-i fratelli",italian,san francisco,2.0
5810,"twin peaks pizza and pasta",italian,san francisco,2.0
5811,"u s restaurant & coffee shop",italian,san francisco,2.5
5812,"undici",italian,san francisco,2.0
5813,"vanessi's nob hill",italian,san francisco,3.0
5814,"via veneto",italian,san francisco,2.3
5815,"villa romana pizzeria and restaurant",italian,san francisco,2.0
5816,"vivande",italian,san francisco,3.8
5817,"angelo's italian restaurant",italian,san jose,3.3
5818,"bella mia",italian,san jose,2.9
5819,"di puccio's",italian,san jose,3.8
5820,"florentine italian foods",italian,san jose,3.0
5821,"florentine restaurant & pasta market",italian,san jose,2.7
5822,"florentine restaurant & pasta market",italian,san jose,2.8
5823,"florentine restaurant & pasta",italian,san jose,2.0
5824,"la pastaia",italian,san jose,3.7
5825,"italian gardens",italian,san jose,2.0
5826,"la pastaria fresca",italian,san jose,2.0
5827,"olive garden italian restaurant",italian,san jose,2.0
5828,"original joe's",italian,san jose,2.9
5829,"palermo ristorante italiano",italian,san jose,3.4
5830,"pasta mia",italian,san jose,2.0
5831,"raviolis",italian,san jose,2.0
5832,"sal & luigi",italian,san jose,2.0
5833,"sorrento's ristorante italiano",italian,san jose,3.4
5834,"strings the pasta place",italian,san jose,2.0
5835,"the old spaghetti factory",italian,san jose,2.6
5836,"village italian dinners pizzer",italian,san jose,2.3
5837,"guido's",italian,san leandro,2.0
5838,"jake's lion",italian,san leandro,2.6
5839,"mario's family restaurant",italian,san leandro,2.0
5840,"portofino ristorante",italian,san leandro,2.0
5841,"strizzi's",italian,san leandro,3.1
5842,"strizzi's",italian,san leandro,2.7
5843,"capellini",italian,san mateo,4.0
5844,"g & g italian deli",italian,san mateo,1.7
5845,"pasta corner",italian,san mateo,2.0
5846,"san remo italian foods",italian,san mateo,2.0
5847,"sofia italian restaurant",italian,san mateo,2.0
5848,"spiedo",italian,san mateo,2.8
5849,"tutto pasta",italian,san mateo,2.0
5850,"maestros",italian,san ramon,2.8
5851,"nicolo pasta & grill",italian,san ramon,2.0
5852,"pacific pasta",italian,san ramon,3.0
5853,"pasta primavera",italian,san ramon,3.7
5854,"buy the bucket",italian,santa clara,3.4
5855,"vesuvio restaurant",italian,santa clara,2.9
5856,"gabriella cafe",italian,santa cruz,3.4
5857,"ristorante avanti",italian,santa cruz,3.0
5858,"ristorante italiano",italian,santa cruz,3.0
5859,"florentine pasta shop",italian,saratoga,2.8
5860,"pezzella's villa napoli",italian,sunnyvale,4.1
5861,"gumbah's italian beef",italian,vallejo,2.0
5862,"lucianos restaurant",italian,vallejo,2.0
5863,"tonelli's dinner house",italian,vallejo,2.0
5864,"vallejo joes restaurant",italian,vallejo,2.0
5865,"bella piatti",italian,walnut creek,2.0
5866,"caffe' italiano",italian,walnut creek,2.0
5867,"florentine rstrnt & pasta mark",italian,walnut creek,2.0
5868,"florentino restaurant & pasta",italian,walnut creek,2.0
5869,"gios trattoria",italian,walnut creek,2.0
5870,"il pavone ristorante italiano",italian,walnut creek,3.7
5871,"magic garlic restaurant",italian,walnut creek,2.7
5872,"montecatini",italian,walnut creek,3.4
5873,"papagottso's",italian,walnut creek,1.7
5874,"pasta primavera",italian,walnut creek,3.0
5875,"pasta primavera cafe too",italian,walnut creek,2.0
5876,"prima",italian,walnut creek,4.1
5877,"ristorante toscano",italian,walnut creek,2.0
5878,"rotisseria on main",italian,walnut creek,3.2
5879,"sepps kitchen",italian,walnut creek,3.2
5880,"si mangia bene",italian,walnut creek,2.0
5881,"sorrento broadway restaurant",italian,walnut creek,2.0
5882,"sorrento's",italian,walnut creek,2.3
5883,"piatti restaurant co",italian,yountville,3.2
5884,"milano",italian,oakland,2.8
5885,"olive garden italian restaurant",italian,fremont,2.3
5886,"il postale",italian,sunnyvale,3.6
5887,"tra vigne",italian,saint helena,3.8
5888,"spiedini northern italian ristorante",italian,walnut creek,2.5
5889,"guido's restaurant",italian,campbell,2.8
5890,"ma's caribbean cuisine & roti shop",italian,oakland,3.3
5891,"stelline",italian,san francisco,2.6
5892,"bella vista",italian,woodside,4.4
5893,"saro's ristorante",italian,danville,2.5
5894,"the old spaghetti factory",italian,oakland,3.1
5895,"italian kitchen",italian,marietta,2.0
5896,"caffe centro",italian,san francisco,3.3
5897,"caffe della stella",italian,walnut creek,3.9
5898,"pasta cafe",italian,pleasanton,3.0
5899,"durant garden restaurant classical",italian,berkeley,2.7
5900,"sbarro's italian eatery",italian,corte madera,2.0
5901,"pasta king",italian,cotati,2.0
5902,"sbarro italian eatery",italian,fairfield,2.0
5903,"piazza d'angelo restaurant",italian,mill valley,3.3
5904,"italian delite submarine sandwiches",italian,novato,2.3
5905,"ristorante dalecio",italian,novato,2.0
5906,"buona sera ristorante",italian,petaluma,3.0
5907,"franzi swiss italian deli",italian,petaluma,2.0
5908,"romeo's sourdough pizza & pasta",italian,petaluma,2.0
5909,"volpi's ristorante & bar",italian,petaluma,2.6
5910,"all star pizza & pasta",italian,rohnert park,2.0
5911,"cafe ristorante italia",italian,san rafael,2.3
5912,"carlo's italian restaurant",italian,san rafael,2.0
5913,"lococo's joe ristorante",italian,san rafael,2.0
5914,"lococo's ristorante",italian,san rafael,2.0
5915,"sbarros italian eatery",italian,san rafael,2.0
5916,"dinucci's italian dinners",italian,santa rosa,2.0
5917,"italian affair",italian,santa rosa,2.0
5918,"lena's italian restaurant",italian,santa rosa,2.0
5919,"lorenzo's ristaurante italiano",italian,santa rosa,2.7
5920,"michele's italian continental restaurant",italian,santa rosa,1.7
5921,"monterey pasta company",italian,santa rosa,2.0
5922,"pasta shop & gourmet to go",italian,santa rosa,2.0
5923,"sbarro the italian eatery",italian,santa rosa,2.0
5924,"buona pasta",italian,sebastopol,2.0
5925,"ristorante italiano",italian,sebastopol,2.7
5926,"pasta nostra",italian,sonoma,2.0
5927,"oly oops pizza & pasta extrav",italian,suisun city,2.0
5928,"servino ristorante italiano",italian,belvedere tiburon,2.0
5929,"san marco italian restaurant",italian,vallejo,2.0
5930,"capri italian restaurant",italian,south san francisco,2.0
5931,"florentine restaurants & pasta markets",italian,san francisco,2.0
5932,"padrino's italian restaurant &",italian,san francisco,2.0
5933,"papa joes italian dinners",italian,south san francisco,2.0
5934,"pasta bella restaurants",italian,san francisco,2.0
5935,"paul's italian restaurant",italian,san francisco,2.0
5936,"peppino's italian restaurant",italian,san francisco,2.0
5937,"salvatore's italan restaurant",italian,san francisco,2.0
5938,"sbarro's italian eatery",italian,san francisco,2.0
5939,"scala's bistro",italian,san francisco,2.0
5940,"spinalis taste of italy",italian,south san francisco,2.0
5941,"cafe venezia",italian,berkeley,2.8
5942,"barone's",italian,pleasanton,3.8
5943,"trattoria buon gusto",italian,menlo park,2.0
5944,"a tavola",italian,san carlos,3.3
5945,"steps of rome trattoria",italian,san francisco,3.2
5946,"mike's cafe etc.",italian,palo alto,3.0
5947,"frantoio",italian,mill valley,2.8
5948,"papa revato",italian,menlo park,2.0
5949,"cento stelle tuscan trattoria",italian,san rafael,3.4
5950,"vicolo",italian,palo alto,3.3
5951,"cucina italiana",italian,palo alto,2.3
5952,"tullio's",italian,walnut creek,2.3
5953,"cafe greco",italian,san francisco,3.0
5954,"firgro",italian,san francisco,2.0
5955,"giancarlos",italian,morgan hill,3.4
5956,"giorgio's",italian,san jose,4.0
5957,"ciao amore",italian,san carlos,3.2
5958,"trattoria",italian,saratoga,2.0
5959,"dolce vita",italian,saratoga,3.3
5960,"big basin bistro",italian,saratoga,2.8
5961,"dolice spazio",italian,los gatos,2.7
5962,"la pastaia",italian,san jose,3.5
5963,"cucina di ratto",italian,oakland,3.0
5964,"strawberry joe's",italian,mill valley,2.8
5965,"tutto mare",italian,tiburon,2.3
5966,"harbor 15",italian,san rafael,2.0
5967,"cafe figaro",italian,burlingame,3.0
5968,"i fratelli",italian,los altos,2.7
5969,"pastaio",italian,san francisco,2.2
5970,"strizzi's",italian,danville,2.8
5971,"caffe della stelle",italian,walnut creek,3.0
5972,"la ginestra",italian,mill valley,2.7
5973,"lorenzo's ristorante italiano",italian,rohnert park,3.0
5974,"il davide",italian,san rafael,3.2
5975,"la fontaine restaurant",italian,danville,2.3
5976,"ristorante il porcino",italian,fremont,3.4
5977,"the boulevard cafe & trattoria",italian,tahoe vista,3.0
5978,"the boulevard cafe & trattoria",italian,tahoe vista,2.7
5979,"pasta cafe",italian,oakley,3.0
5980,"parkside restaurant",italian,san francisco,2.7
5981,"tuti mari",italian,tiburon,2.0
5982,"the olive garden italian restaurant",italian,rohnert park,2.7
5983,"vivace",italian,belmont,3.0
5984,"cafe citti",italian,kenwood,3.0
5985,"mondello's",italian,moraga,2.7
5986,"gianna's restaurant",italian,livermore,2.8
5987,"aromi",italian,san francisco,2.6
5988,"double play",italian,san francisco,2.0
5989,"spiedo",italian,san mateo,2.8
5990,"harbor fifteen",italian,san rafael,2.0
5991,"bacchi's inn",italian,tahoe city,2.7
5992,"cafe brioche",italian,palo alto,2.7
5993,"incontro",italian,san francisco,2.3
5994,"carpaccio",italian,menlo park,3.6
5995,"dipuccio's pasta shop",italian,san jose,2.0
5996,"la piazza",italian,orinda,2.7
5997,"the garden club",italian,south san francisco,2.3
5998,"zingari",italian,san francisco,2.3
5999,"pasta per tutti",italian,lafayette,2.5
6000,"dipuccios pasta shop & catering",italian,san jose,2.7
6001,"capriccio ristorante italiono",italian,menlo park,2.8
6002,"cafe la scala",italian,burlingame,3.2
6003,"fabio's",italian,tracy,3.0
6004,"girasole",italian,pleasanton,3.9
6005,"barronies",italian,pleasanton,2.7
6006,"spaghetteria",italian,san francisco,2.3
6007,"milano",italian,emeryville,2.0
6008,"frankie, johnny, & luigi too!",italian,dublin,3.2
6009,"mangia bene",italian,martinez,2.5
6010,"sergio's trattoria",italian,oakland,3.5
6011,"bravo fono",italian,palo alto,2.7
6012,"gold mirror italian restaurant",italian,san francisco,2.7
6013,"ristorante orsi",italian,novato,4.1
6014,"i gatti",italian,los gatos,3.4
6015,"scala's bistro",italian,san francisco,3.8
6016,"margherita de roma",italian,cupertino,3.0
6017,"oregano's",italian,los altos,3.3
6018,"giovanni's italian restaurant",italian,santa clara,3.5
6019,"cafe lido",italian,capitola,2.7
6020,"gambardellas",italian,menlo park,3.3
6021,"ristorante mare",italian,pacifica,3.3
6022,"l'ottavo ristorante",italian,san francisco,2.3
6023,"bill's cafe",italian,san jose,2.8
6024,"rigatoni's",italian,castro valley,2.9
6025,"michaelangelo cafe",italian,san francisco,3.6
6026,"fusilli ristorante",italian,fairfield,2.8
6027,"beppo",italian,palo alto,3.1
6028,"impatiens",italian,boulder creek,1.7
6029,"cafe terzetto",italian,moraga,2.7
6030,"la collina",italian,millbrae,2.7
6031,"forli",italian,alamo,2.7
6032,"nightshade (formerly ruby's)",italian,san francisco,3.5
6033,"strings italian cafe",italian,livermore,2.0
6034,"capri pizza",italian,san francisco,2.0
6035,"capri pizza",italian,san francisco,2.8
6036,"t.r. italina restaurant",italian,san bruno,2.7
6037,"olive garden",italian,antioch,2.0
6038,"venticello",italian,san francisco,3.4
6039,"milano's",italian,walnut creek,2.3
6040,"mondo's trattoria",italian,carmel,2.7
6041,"bella luna",italian,san francisco,1.6
6042,"scoma's",italian,san francisco,2.7
6043,"paolo's resturant",italian,san jose,3.5
6044,"blandina's cafe",italian,benicia,2.7
6045,"abalonetti",italian,monterey,2.3
6046,"joe rombi's",italian,pacific grove,2.0
6047,"caffe focaccia",italian,san francisco,2.7
6048,"mio vicino",italian,campbell,3.0
6049,"la dolce vita",italian,carmel,2.0
6050,"nouveau trattoria",italian,palo alto,3.3
6051,"cucina cucina",italian,san jose,3.0
6052,"antica trattoria",italian,san francisco,3.0
6053,"rose pistola",italian,san francisco,3.0
6054,"pazzia caffe",italian,san francisco,2.7
6055,"radicchio trattoria",italian,san francisco,2.7
6056,"pallari's",italian,millbrae,2.7
6057,"figaro ristorante",italian,san francisco,3.0
6058,"lucia's italian restaurant",italian,fremont,2.3
6059,"allegro gourmet pizzeria",italian,pacific grove,2.7
6060,"il fornaio",italian,san jose,2.7
6061,"cibo",italian,monterey,3.3
6062,"olivio's",italian,belmont,1.7
6063,"giovanni's pizzeria",italian,sunnyvale,3.5
6064,"mangia mangia",italian,albany,3.0
6065,"inn at tres pinos",italian,tres pinos,3.0
6066,"al castello ristorante & pizzeria",italian,cupertino,2.3
6067,"checkers",italian,calistoga,2.0
6068,"salvatore ristorante",italian,walnut creek,3.2
6069,"spado's",italian,salinas,2.0
6070,"gino's fine italian food & pizza",italian,salinas,2.0
6071,"san remo's neapolitan pizzeria",italian,san carlos,2.3
6072,"buongiorno",italian,san mateo,1.7
6073,"caprices restaurant & cafe",italian,burlingame,2.7
6074,"fratello's",italian,san jose,2.7
6075,"spaghetteria",italian,san francisco,2.7
6076,"cincin ristorante",italian,vancouver,3.0
6077,"spalti",italian,palo alto,2.7
6078,"isernia",italian,san leandro,2.7
6079,"pasta! pasta!",italian,pleasanton,3.5
6080,"aragona's",italian,aptos,3.0
6081,"dalecio e  le coco",italian,larkspur,2.0
6082,"filippo's pastaria",italian,oakland,2.7
6083,"fontanas (italian)",italian,cupertino,3.6
6084,"continental delicatessen",italian,pinole,3.6
6085,"cademartoris",italian,san juan bautista,3.6
6086,"villaggio ristorante italiano",italian,san jose,3.6
6087,"peppino's ristorante italiano",italian,san francisco,3.6
6088,"j & g jamaican cuisine",jamaican,berkeley,2.0
6089,"prince neville original jamaican restaurant",jamaican,san francisco,2.3
6090,"happi house",japanese,alameda,2.0
6091,"kamakura restaurant",japanese,alameda,3.9
6092,"midori",japanese,alameda,2.0
6093,"sushi sue",japanese,alameda,3.8
6094,"yumeya japanese restaurant",japanese,alameda,2.6
6095,"hayama restaurant",japanese,alamo,3.0
6096,"sakura restaurant",japanese,albany,1.7
6097,"sugata restaurant",japanese,albany,2.3
6098,"okawa",japanese,antioch,3.0
6099,"tamamis jap restaurant",japanese,antioch,2.0
6100,"yebisu japanese restaurant",japanese,aptos,2.0
6101,"ak restaurant",japanese,berkeley,2.5
6102,"banzai",japanese,berkeley,2.3
6103,"edokko",japanese,berkeley,2.0
6104,"kirala restaurant",japanese,berkeley,3.9
6105,"miyuki japanese restaurant",japanese,berkeley,2.0
6106,"o chame",japanese,berkeley,3.4
6107,"osumo restaurant",japanese,berkeley,2.0
6108,"party sushi",japanese,berkeley,2.6
6109,"sushi sho",japanese,berkeley,1.7
6110,"toyo japanese restaurant",japanese,berkeley,2.0
6111,"yokohama station",japanese,berkeley,2.2
6112,"benihana of tokyo",japanese,burlingame,3.0
6113,"ramen club & catering",japanese,burlingame,2.7
6114,"shigemasu",japanese,burlingame,2.0
6115,"ten ichi",japanese,burlingame,2.0
6116,"yakiniku house juban",japanese,burlingame,3.7
6117,"restaurant michi",japanese,campbell,2.0
6118,"miyako japanese restaurant",japanese,capitola,2.7
6119,"katsu restaurant",japanese,castro valley,2.3
6120,"benihana of tokyo",japanese,concord,3.4
6121,"osaka restaurant",japanese,concord,2.3
6122,"suwa's japanese restaurant",japanese,concord,2.7
6123,"tachi sushi bar",japanese,concord,2.0
6124,"teriyaki express",japanese,concord,2.0
6125,"tokyo express",japanese,concord,2.0
6126,"yanagi japanese restaurant",japanese,concord,2.0
6127,"azuma",japanese,cupertino,3.1
6128,"benihana of tokyo",japanese,cupertino,2.8
6129,"hamasushi",japanese,cupertino,3.5
6130,"ikenohana restaurant",japanese,cupertino,3.4
6131,"kimura enterprises",japanese,cupertino,2.0
6132,"osaka teriyaki",japanese,cupertino,1.7
6133,"irashaimase japanese rest",japanese,daly city,2.0
6134,"tempura express",japanese,daly city,2.0
6135,"tokyo tempura house",japanese,daly city,2.3
6136,"sen dai teriyaki",japanese,danville,1.7
6137,"sushi bar hana",japanese,danville,3.0
6138,"yuki of tokyo",japanese,danville,2.0
6139,"hana japan steak house",japanese,dublin,2.0
6140,"koto",japanese,dublin,2.0
6141,"sato japanese cuisine",japanese,dublin,2.0
6142,"tomoe sushi",japanese,dublin,2.0
6143,"katana ya ramen",japanese,el cerrito,2.7
6144,"moqami japanese restaurant",japanese,el cerrito,2.7
6145,"restaurant yokohama",japanese,el cerrito,2.7
6146,"izumi japanese restaurant",japanese,fairfield,2.7
6147,"shogun teriyaki",japanese,fairfield,2.0
6148,"teriyaki kitchen",japanese,fairfield,2.0
6149,"tomiyoshi japanese restaurant",japanese,fairfield,2.0
6150,"tokie's teriyaki house",japanese,foster city,3.7
6151,"mikado restaurant",japanese,fremont,3.0
6152,"miyoshi restaurant",japanese,fremont,2.0
6153,"sei sho japanese restaurant",japanese,fremont,3.5
6154,"yuki japanese restaurant",japanese,fremont,2.3
6155,"yuri japanese restaurant",japanese,fremont,3.3
6156,"california roll",japanese,hayward,2.0
6157,"ichiban",japanese,hayward,3.5
6158,"kokeshi",japanese,hayward,2.3
6159,"wakamatsu",japanese,hayward,2.7
6160,"akane japanese cuisine",japanese,los altos,3.7
6161,"sushi on wheels",japanese,los gatos,2.0
6162,"peking tokyo restaurant",japanese,martinez,2.0
6163,"gombei japanese restaurant",japanese,menlo park,3.6
6164,"kiyoshi japanese restaurant",japanese,menlo park,2.8
6165,"tenichi sushi restaurant",japanese,menlo park,2.6
6166,"tokyo subway",japanese,menlo park,2.4
6167,"tamami's japanese restaurant",japanese,moraga,2.3
6168,"hiromis japanese restaurant",japanese,morgan hill,3.0
6169,"izakaya japanese restaurant",japanese,morgan hill,2.0
6170,"fumi yoshi",japanese,mountain view,3.0
6171,"happi house restaurants",japanese,mountain view,2.0
6172,"kamei",japanese,mountain view,2.3
6173,"shogun restaurant",japanese,mountain view,3.8
6174,"sono japanese restaurant",japanese,mountain view,1.9
6175,"yakko restaurant",japanese,mountain view,3.4
6176,"fujiya",japanese,napa,2.0
6177,"sush bar mari-ya",japanese,napa,2.3
6178,"yosh shige trdtnl japanese cus",japanese,napa,2.7
6179,"kioku",japanese,newark,3.9
6180,"the bento box",japanese,newark,2.3
6181,"tokyo station",japanese,newark,2.0
6182,"fujiya restaurant",japanese,oakland,2.3
6183,"genji",japanese,oakland,2.0
6184,"kaede house of teriyaki",japanese,oakland,2.7
6185,"mijori",japanese,oakland,2.0
6186,"mikado japanese restaurant",japanese,oakland,3.0
6187,"suki palace",japanese,oakland,2.0
6188,"sushi",japanese,oakland,2.0
6189,"tachibana japanese restaurant",japanese,oakland,2.3
6190,"yoshi's japanese restaurant",japanese,oakland,3.0
6191,"serika restaurant",japanese,orinda,2.5
6192,"kani kosen",japanese,pacifica,3.0
6193,"mitsu",japanese,pacifica,3.3
6194,"miyake",japanese,palo alto,2.7
6195,"tokyo",japanese,palo alto,2.3
6196,"tachikawa",japanese,pinole,2.7
6197,"mikasa japanese restaurant",japanese,pittsburg,2.0
