"session_id","start_time","end_time","gender"
"u25690","2014-12-09 09:35:02","2014-12-09 09:35:06",""
"u25691","2014-12-09 15:55:43","2014-12-09 15:55:51",""
"u25692","2014-12-16 11:39:09","2014-12-16 11:39:17",""
"u25693","2014-12-16 19:14:24","2014-12-16 19:14:27",""
"u25694","2014-12-17 17:29:14","2014-12-17 17:29:21",""
"u25695","2014-11-14 08:23:43","2014-11-14 08:24:57",""
"u25696","2014-12-19 09:10:35","2014-12-19 09:12:31",""
"u25697","2014-11-17 16:06:11","2014-11-17 16:06:20",""
"u25698","2014-12-08 08:10:32","2014-12-08 08:10:40",""
"u25699","2014-12-08 11:16:24","2014-12-08 11:19:01",""
"u25700","2014-12-08 11:34:01","2014-12-08 11:35:07",""
"u25701","2014-12-15 17:17:01","2014-12-15 17:17:05",""
"u25702","2014-12-16 16:33:18","2014-12-16 16:33:20",""
"u25703","2014-12-17 10:09:57","2014-12-17 10:10:04",""
"u25704","2014-12-22 08:08:55","2014-12-22 08:09:29",""
"u25705","2014-12-22 09:48:51","2014-12-22 09:48:52",""
"u25706","2014-12-22 10:07:46","2014-12-22 10:08:35",""
"u25707","2014-11-14 08:30:30","2014-11-14 08:34:12",""
"u25708","2014-11-14 08:56:09","2014-11-14 08:56:35",""
"u25709","2014-12-08 13:11:04","2014-12-08 13:12:08",""
"u25710","2014-12-09 16:11:22","2014-12-09 16:15:07",""
"u25711","2014-12-09 16:34:08","2014-12-09 16:35:06",""
"u25712","2014-11-14 08:28:14","2014-11-14 08:28:19",""
"u25713","2014-11-14 21:07:22","2014-11-14 21:07:32",""
"u25714","2014-11-14 08:28:19","2014-11-14 08:32:32",""
"u25715","2014-11-14 09:57:12","2014-11-14 09:57:22",""
"u25716","2014-12-20 05:50:11","2014-12-20 05:50:20",""
"u25717","2014-12-20 10:08:39","2014-12-20 10:09:31",""
"u25718","2014-12-20 10:13:12","2014-12-20 10:13:14",""
"u25719","2014-12-20 11:14:36","2014-12-20 11:18:34",""
"u25720","2014-12-20 14:03:18","2014-12-20 14:05:41",""
"u25721","2014-12-22 21:56:52","2014-12-22 21:56:53",""
"u25722","2014-11-14 08:29:42","2014-11-14 08:29:45",""
"u25723","2014-11-14 08:45:08","2014-11-14 08:45:09",""
"u25724","2014-11-14 12:48:00","2014-11-14 12:48:03",""
"u25725","2014-11-14 13:37:55","2014-11-14 13:46:28",""
"u25726","2014-11-14 15:12:49","2014-11-14 15:13:13",""
"u25727","2014-11-14 15:43:18","2014-11-14 15:44:51",""
"u25728","2014-11-17 12:17:05","2014-11-17 12:17:10",""
"u25729","2014-11-17 14:08:27","2014-11-17 14:08:36",""
"u25730","2014-11-17 14:31:51","2014-11-17 14:31:58",""
"u25731","2014-11-18 07:56:20","2014-11-18 07:56:28",""
"u25732","2014-11-18 08:02:17","2014-11-18 08:02:23",""
"u25733","2014-11-18 08:28:03","2014-11-18 08:28:05",""
"u25734","2014-11-18 08:33:49","2014-11-18 08:33:59",""
"u25735","2014-11-18 08:43:37","2014-11-18 08:43:46",""
"u25736","2014-11-27 13:46:01","2014-11-27 13:46:04",""
"u25737","2014-11-28 08:20:45","2014-11-28 08:20:54",""
"u25738","2014-12-08 12:51:08","2014-12-08 12:51:11",""
"u25739","2014-12-18 12:28:18","2014-12-18 12:28:25",""
"u25740","2014-12-18 12:35:41","2014-12-18 12:35:46",""
"u25741","2014-11-14 13:54:56","2014-11-14 13:55:05",""
"u25742","2014-11-15 16:39:55","2014-11-15 16:40:03",""
"u25743","2014-11-23 19:04:25","2014-11-23 19:07:13",""
"u25744","2014-11-30 06:59:22","2014-11-30 06:59:28",""
"u25745","2014-12-12 15:43:19","2014-12-12 15:43:28",""
"u25746","2014-12-12 15:46:16","2014-12-12 15:46:21",""
"u25747","2014-12-15 10:41:03","2014-12-15 10:41:09",""
"u25748","2014-11-14 08:30:53","2014-11-14 08:40:24",""
"u25749","2014-11-14 08:45:48","2014-11-14 08:47:01",""
"u25750","2014-11-14 09:10:40","2014-11-14 09:11:17",""
"u25751","2014-11-17 14:11:22","2014-11-17 14:15:58",""
"u25752","2014-11-18 07:52:09","2014-11-18 07:54:01",""
"u25753","2014-11-18 13:39:04","2014-11-18 13:39:14",""
"u25754","2014-11-19 08:18:46","2014-11-19 08:18:55",""
"u25755","2014-11-25 08:10:51","2014-11-25 08:13:29",""
"u25756","2014-11-25 08:22:27","2014-11-25 08:22:37",""
"u25757","2014-11-25 13:45:49","2014-11-25 13:48:02",""
"u25758","2014-11-28 13:44:19","2014-11-28 13:44:23",""
"u25759","2014-11-28 13:47:13","2014-11-28 13:47:23",""
"u25760","2014-12-01 15:24:37","2014-12-01 15:25:47",""
"u25761","2014-11-18 08:40:48","2014-11-18 08:41:20",""
"u25762","2014-12-09 13:02:03","2014-12-09 13:02:13",""
"u25763","2014-12-13 08:39:59","2014-12-13 08:40:33",""
"u25764","2014-12-15 08:17:01","2014-12-15 08:17:06",""
"u25765","2014-12-17 10:25:43","2014-12-17 10:26:35",""
"u25766","2014-12-22 09:04:10","2014-12-22 09:04:45",""
"u25767","2014-11-14 13:01:05","2014-11-14 13:01:12",""
"u25768","2014-11-26 09:11:29","2014-11-26 09:11:33",""
"u25769","2014-11-26 09:53:24","2014-11-26 09:53:30",""
"u25770","2014-11-26 09:56:34","2014-11-26 09:56:38",""
"u25771","2014-11-14 08:33:34","2014-11-14 08:33:42",""
"u25772","2014-11-14 08:39:29","2014-11-14 08:41:19",""
"u25773","2014-11-23 08:58:53","2014-11-23 08:59:03",""
"u25774","2014-11-26 12:19:41","2014-11-26 12:19:48",""
"u25775","2014-11-28 05:02:10","2014-11-28 05:09:14",""
"u25776","2014-11-28 05:12:48","2014-11-28 05:13:25",""
"u25777","2014-11-28 05:16:19","2014-11-28 05:16:28",""
"u25778","2014-11-28 05:21:16","2014-11-28 05:21:25",""
"u25779","2014-11-14 08:38:10","2014-11-14 08:39:58",""
"u25780","2014-12-08 07:35:02","2014-12-08 07:44:07",""
"u25781","2014-11-14 08:43:35","2014-11-14 08:46:39",""
"u25782","2014-11-17 09:53:51","2014-11-17 09:54:26",""
"u25783","2014-11-17 09:58:13","2014-11-17 09:58:21",""
"u25784","2014-11-14 08:44:53","2014-11-14 08:44:56",""
"u25785","2014-11-19 15:32:13","2014-11-19 15:32:15",""
"u25786","2014-12-18 10:25:24","2014-12-18 10:25:27",""
"u25787","2014-12-18 10:49:57","2014-12-18 10:50:00",""
"u25788","2014-12-19 14:30:30","2014-12-19 14:30:40",""
"u25789","2014-12-19 16:14:18","2014-12-19 16:14:23",""
"u25790","2014-11-17 11:28:42","2014-11-17 11:28:46",""
"u25791","2014-12-15 08:16:08","2014-12-15 08:16:13",""
"u25792","2014-12-19 12:31:10","2014-12-19 12:31:18",""
"u25793","2014-11-14 13:21:39","2014-11-14 13:21:41",""
"u25794","2014-11-14 19:50:52","2014-11-14 19:50:54",""
"u25795","2014-11-14 22:34:02","2014-11-14 22:34:09",""
"u25796","2014-11-15 06:54:26","2014-11-15 06:54:33",""
"u25797","2014-11-15 07:35:05","2014-11-15 07:35:15",""
"u25798","2014-11-15 09:31:55","2014-11-15 09:32:02",""
"u25799","2014-11-15 09:35:57","2014-11-15 09:36:03",""
"u25800","2014-11-15 09:51:12","2014-11-15 09:51:15",""
"u25801","2014-11-15 10:21:18","2014-11-15 10:21:22",""
"u25802","2014-11-15 10:26:47","2014-11-15 10:26:56",""
"u25803","2014-11-15 10:36:27","2014-11-15 10:37:01",""
"u25804","2014-11-15 13:12:15","2014-11-15 13:12:20",""
"u25805","2014-11-15 16:10:49","2014-11-15 16:10:56",""
"u25806","2014-11-15 23:23:17","2014-11-15 23:23:25",""
"u25807","2014-11-16 08:12:55","2014-11-16 08:13:03",""
"u25808","2014-11-16 10:12:30","2014-11-16 10:12:36",""
"u25809","2014-11-16 14:10:29","2014-11-16 14:12:02",""
"u25810","2014-11-16 14:22:50","2014-11-16 14:22:55",""
"u25811","2014-11-17 09:50:53","2014-11-17 09:51:01",""
"u25812","2014-11-18 11:27:16","2014-11-18 11:27:17",""
"u25813","2014-11-18 13:58:39","2014-11-18 13:58:40",""
"u25814","2014-11-19 14:47:35","2014-11-19 14:47:36",""
"u25815","2014-11-19 18:04:52","2014-11-19 18:04:59",""
"u25816","2014-11-21 15:31:36","2014-11-21 15:31:40",""
"u25817","2014-11-21 16:48:04","2014-11-21 16:50:42",""
"u25818","2014-11-21 17:09:49","2014-11-21 17:09:57",""
"u25819","2014-11-21 19:53:31","2014-11-21 19:53:40",""
"u25820","2014-11-22 11:09:38","2014-11-22 11:11:57",""
"u25821","2014-11-22 12:56:19","2014-11-22 12:56:26",""
"u25822","2014-11-22 17:54:13","2014-11-22 17:54:22",""
"u25823","2014-11-22 19:01:39","2014-11-22 19:05:06",""
"u25824","2014-11-22 22:14:46","2014-11-22 22:14:49",""
"u25825","2014-11-22 22:25:29","2014-11-22 22:25:39",""
"u25826","2014-11-23 09:13:46","2014-11-23 09:13:51",""
"u25827","2014-11-23 10:25:58","2014-11-23 10:26:06",""
"u25828","2014-11-23 12:52:18","2014-11-23 12:54:42",""
"u25829","2014-11-23 14:17:43","2014-11-23 14:17:47",""
"u25830","2014-11-23 15:02:20","2014-11-23 15:02:30",""
"u25831","2014-11-23 16:12:46","2014-11-23 16:14:23",""
"u25832","2014-11-23 16:21:07","2014-11-23 16:21:09",""
"u25833","2014-11-23 18:47:02","2014-11-23 18:47:37",""
"u25834","2014-11-23 21:26:06","2014-11-23 21:26:13",""
"u25835","2014-11-23 23:04:33","2014-11-23 23:04:35",""
"u25836","2014-11-25 11:03:18","2014-11-25 11:03:26",""
"u25837","2014-11-25 11:12:59","2014-11-25 11:13:09",""
"u25838","2014-11-25 15:53:52","2014-11-25 15:54:02",""
"u25839","2014-11-25 18:05:52","2014-11-25 18:05:53",""
"u25840","2014-11-25 21:30:02","2014-11-25 21:30:03",""
"u25841","2014-11-25 21:39:05","2014-11-25 21:41:13",""
"u25842","2014-11-25 22:14:17","2014-11-25 22:14:26",""
"u25843","2014-11-26 10:09:09","2014-11-26 10:09:18",""
"u25844","2014-11-26 10:30:38","2014-11-26 10:30:46",""
"u25845","2014-11-26 13:17:18","2014-11-26 13:17:23",""
"u25846","2014-11-26 14:21:38","2014-11-26 14:21:39",""
"u25847","2014-11-26 14:24:42","2014-11-26 14:24:51",""
"u25848","2014-11-27 10:32:09","2014-11-27 10:32:22",""
"u25849","2014-11-27 10:36:56","2014-11-27 10:37:36",""
"u25850","2014-11-27 10:54:54","2014-11-27 10:54:56",""
"u25851","2014-11-27 11:54:28","2014-11-27 11:54:33",""
"u25852","2014-11-27 12:40:17","2014-11-27 12:42:05",""
"u25853","2014-11-27 13:09:57","2014-11-27 13:12:27",""
"u25854","2014-11-27 13:23:41","2014-11-27 13:23:44",""
"u25855","2014-11-27 15:22:13","2014-11-27 15:22:15",""
"u25856","2014-11-27 18:19:37","2014-11-27 18:19:50",""
"u25857","2014-11-27 20:26:44","2014-11-27 20:26:46",""
"u25858","2014-11-27 20:39:33","2014-11-27 20:39:34",""
"u25859","2014-11-28 07:42:34","2014-11-28 07:42:43",""
"u25860","2014-11-28 08:05:31","2014-11-28 08:05:35",""
"u25861","2014-11-28 08:44:06","2014-11-28 08:44:17",""
"u25862","2014-11-28 10:17:17","2014-11-28 10:19:06",""
"u25863","2014-11-28 10:29:11","2014-11-28 10:29:12",""
"u25864","2014-11-28 14:30:27","2014-11-28 14:30:35",""
"u25865","2014-12-01 11:52:10","2014-12-01 11:52:12",""
"u25866","2014-12-01 13:55:14","2014-12-01 13:55:24",""
"u25867","2014-12-01 14:17:23","2014-12-01 14:17:25",""
"u25868","2014-12-01 18:02:41","2014-12-01 18:02:49",""
"u25869","2014-12-05 19:48:27","2014-12-05 19:48:30",""
"u25870","2014-12-05 20:24:12","2014-12-05 20:24:17",""
"u25871","2014-12-06 00:17:08","2014-12-06 00:17:09",""
"u25872","2014-12-06 09:08:52","2014-12-06 09:09:56",""
"u25873","2014-12-06 15:06:16","2014-12-06 15:06:24",""
"u25874","2014-12-07 14:25:05","2014-12-07 14:25:11",""
"u25875","2014-12-07 16:06:25","2014-12-07 16:06:34",""
"u25876","2014-12-07 16:09:16","2014-12-07 16:12:46",""
"u25877","2014-12-07 17:54:34","2014-12-07 17:54:45",""
"u25878","2014-12-07 22:48:37","2014-12-07 22:48:43",""
"u25879","2014-12-08 08:30:50","2014-12-08 08:30:55",""
"u25880","2014-12-08 11:50:53","2014-12-08 11:50:58",""
"u25881","2014-12-08 14:34:41","2014-12-08 14:34:46",""
"u25882","2014-12-08 16:23:01","2014-12-08 16:23:05",""
"u25883","2014-12-08 16:45:33","2014-12-08 16:45:43",""
"u25884","2014-12-09 08:24:54","2014-12-09 08:24:55",""
"u25885","2014-12-09 08:35:33","2014-12-09 08:35:43",""
"u25886","2014-12-09 10:42:09","2014-12-09 10:42:18",""
"u25887","2014-12-09 12:24:44","2014-12-09 12:24:50",""
"u25888","2014-12-09 14:14:00","2014-12-09 14:16:09",""
"u25889","2014-12-09 18:47:18","2014-12-09 18:47:22",""
"u25890","2014-12-12 08:55:51","2014-12-12 08:55:55",""
"u25891","2014-12-12 09:40:12","2014-12-12 09:40:13",""
"u25892","2014-12-12 12:02:23","2014-12-12 12:02:27",""
"u25893","2014-12-12 12:21:36","2014-12-12 12:21:46",""
"u25894","2014-12-12 12:41:46","2014-12-12 12:41:56",""
"u25895","2014-12-12 18:49:21","2014-12-12 18:49:31",""
"u25896","2014-12-12 19:23:39","2014-12-12 19:23:49",""
"u25897","2014-12-14 16:53:52","2014-12-14 16:55:15",""
"u25898","2014-12-14 17:19:01","2014-12-14 17:19:11",""
"u25899","2014-12-15 09:25:01","2014-12-15 09:25:02",""
"u25900","2014-12-15 12:20:24","2014-12-15 12:20:25",""
"u25901","2014-12-15 18:11:59","2014-12-15 18:12:47",""
"u25902","2014-12-15 22:00:43","2014-12-15 22:00:51",""
"u25903","2014-12-16 08:26:21","2014-12-16 08:26:30",""
"u25904","2014-12-16 09:00:39","2014-12-16 09:00:40",""
"u25905","2014-12-16 09:28:52","2014-12-16 09:28:57",""
"u25906","2014-12-16 14:44:56","2014-12-16 14:45:05",""
"u25907","2014-12-16 21:05:24","2014-12-16 21:07:20",""
"u25908","2014-12-17 08:12:21","2014-12-17 08:14:14",""
"u25909","2014-12-17 16:38:49","2014-12-17 16:38:54",""
"u25910","2014-12-17 17:21:09","2014-12-17 17:21:17",""
"u25911","2014-12-17 21:51:56","2014-12-17 21:51:58",""
"u25912","2014-12-17 22:39:50","2014-12-17 22:39:56",""
"u25913","2014-12-18 09:22:57","2014-12-18 09:23:07",""
"u25914","2014-12-18 09:33:02","2014-12-18 09:33:03",""
"u25915","2014-12-18 17:50:32","2014-12-18 17:50:35",""
"u25916","2014-12-18 18:17:55","2014-12-18 18:18:01",""
"u25917","2014-12-19 08:35:48","2014-12-19 08:35:56",""
"u25918","2014-12-19 08:42:39","2014-12-19 08:42:45",""
"u25919","2014-12-19 09:00:52","2014-12-19 09:01:02",""
"u25920","2014-12-19 09:34:51","2014-12-19 09:37:19",""
"u25921","2014-12-19 10:21:05","2014-12-19 10:21:06",""
"u25922","2014-12-19 12:58:11","2014-12-19 12:58:15",""
"u25923","2014-12-19 13:11:46","2014-12-19 13:14:05",""
"u25924","2014-12-19 13:57:56","2014-12-19 13:57:59",""
"u25925","2014-12-19 21:21:58","2014-12-19 21:22:02",""
"u25926","2014-12-20 09:17:44","2014-12-20 09:17:49",""
"u25927","2014-12-20 15:03:46","2014-12-20 15:03:50",""
"u25928","2014-12-20 15:37:36","2014-12-20 15:37:38",""
"u25929","2014-12-20 15:42:23","2014-12-20 15:44:00",""
"u25930","2014-12-20 23:01:56","2014-12-20 23:02:05",""
"u25931","2014-12-21 10:17:02","2014-12-21 10:17:26",""
"u25932","2014-12-21 21:31:55","2014-12-21 21:33:44",""
"u25933","2014-12-21 22:01:27","2014-12-21 22:02:10",""
"u25934","2014-12-22 08:47:08","2014-12-22 08:47:14",""
"u25935","2014-12-22 09:58:17","2014-12-22 09:58:20",""
"u25936","2014-12-22 11:28:12","2014-12-22 11:28:19",""
"u25937","2014-12-22 13:55:01","2014-12-22 13:55:11",""
"u25938","2014-12-22 14:59:06","2014-12-22 14:59:11",""
"u25939","2014-11-14 08:52:57","2014-11-14 08:57:19",""
"u25940","2014-11-27 07:52:40","2014-11-27 07:52:46",""
"u25941","2014-11-14 08:54:38","2014-11-14 08:56:34",""
"u25942","2014-11-14 09:03:36","2014-11-14 09:06:10",""
"u25943","2014-11-14 10:24:46","2014-11-14 10:29:08",""
"u25944","2014-11-18 08:06:29","2014-11-18 08:06:33",""
"u25945","2014-11-14 08:54:57","2014-11-14 08:54:59",""
"u25946","2014-11-25 10:09:47","2014-11-25 10:11:44",""
"u25947","2014-11-26 13:40:08","2014-11-26 13:40:13",""
"u25948","2014-11-28 15:02:57","2014-11-28 15:04:18",""
"u25949","2014-12-01 14:24:57","2014-12-01 14:25:02",""
"u25950","2014-12-06 21:04:55","2014-12-06 21:06:34",""
"u25951","2014-12-15 17:13:52","2014-12-15 17:14:32",""
"u25952","2014-12-15 17:21:55","2014-12-15 17:22:04",""
"u25953","2014-11-14 08:58:09","2014-11-14 08:58:30",""
"u25954","2014-11-14 08:59:27","2014-11-14 09:08:08",""
"u25955","2014-12-18 16:30:52","2014-12-18 16:30:55",""
"u25956","2014-12-18 16:37:53","2014-12-18 16:41:24",""
"u25957","2014-11-14 09:00:33","2014-11-14 09:00:53",""
"u25958","2014-11-14 09:28:36","2014-11-14 09:28:43",""
"u25959","2014-11-14 09:34:16","2014-11-14 09:34:24",""
"u25960","2014-11-14 09:38:43","2014-11-14 09:38:50",""
"u25961","2014-11-14 09:44:23","2014-11-14 09:44:28",""
"u25962","2014-11-14 09:48:52","2014-11-14 09:48:57",""
"u25963","2014-11-14 11:17:31","2014-11-14 11:17:46",""
"u25964","2014-11-14 11:37:43","2014-11-14 11:37:51",""
"u25965","2014-12-20 16:48:09","2014-12-20 16:50:31",""
"u25966","2014-12-21 15:42:50","2014-12-21 15:42:52",""
"u25967","2014-12-21 15:55:12","2014-12-21 15:55:22",""
"u25968","2014-11-14 09:01:53","2014-11-14 09:01:55",""
"u25969","2014-11-14 18:11:52","2014-11-14 18:13:20",""
"u25970","2014-11-15 12:07:11","2014-11-15 12:07:19",""
"u25971","2014-11-16 22:10:57","2014-11-16 22:11:05",""
"u25972","2014-11-22 10:37:17","2014-11-22 10:37:22",""
"u25973","2014-11-22 14:28:47","2014-11-22 14:28:57",""
"u25974","2014-11-22 14:36:03","2014-11-22 14:40:17",""
"u25975","2014-11-22 17:01:18","2014-11-22 17:01:20",""
"u25976","2014-11-22 21:15:10","2014-11-22 21:17:35",""
"u25977","2014-11-23 12:54:51","2014-11-23 12:55:00",""
"u25978","2014-11-23 17:39:49","2014-11-23 17:39:53",""
"u25979","2014-11-25 10:21:44","2014-11-25 10:23:42",""
"u25980","2014-11-25 10:33:37","2014-11-25 10:33:43",""
"u25981","2014-11-27 08:33:45","2014-11-27 08:33:53",""
"u25982","2014-11-29 11:08:38","2014-11-29 11:08:47",""
"u25983","2014-11-29 20:10:42","2014-11-29 20:10:44",""
"u25984","2014-12-02 10:43:23","2014-12-02 10:43:31",""
"u25985","2014-12-06 17:21:02","2014-12-06 17:21:07",""
"u25986","2014-12-08 13:22:09","2014-12-08 13:22:12",""
"u25987","2014-12-09 11:44:32","2014-12-09 11:44:36",""
"u25988","2014-12-09 19:58:50","2014-12-09 19:58:55",""
"u25989","2014-12-09 22:16:39","2014-12-09 22:16:47",""
"u25990","2014-12-12 12:14:37","2014-12-12 12:14:43",""
"u25991","2014-12-14 16:40:28","2014-12-14 16:40:37",""
"u25992","2014-12-14 19:21:45","2014-12-14 19:21:48",""
"u25993","2014-12-15 08:25:22","2014-12-15 08:25:30",""
"u25994","2014-12-15 22:00:56","2014-12-15 22:01:05",""
"u25995","2014-12-18 22:22:26","2014-12-18 22:22:39",""
"u25996","2014-12-19 16:49:04","2014-12-19 16:49:13",""
"u25997","2014-12-20 16:09:34","2014-12-20 16:09:37",""
"u25998","2014-12-20 17:42:51","2014-12-20 17:43:01",""
"u25999","2014-12-20 22:08:22","2014-12-20 22:08:27",""
"u26000","2014-12-20 23:10:51","2014-12-20 23:11:00",""
"u26001","2014-12-21 09:04:27","2014-12-21 09:04:30",""
"u26002","2014-12-21 09:32:09","2014-12-21 09:32:11",""
"u26003","2014-12-21 18:07:27","2014-12-21 18:07:28",""
"u26004","2014-12-22 09:17:17","2014-12-22 09:17:22",""
"u26005","2014-12-22 09:21:53","2014-12-22 09:21:57",""
"u26006","2014-12-22 09:25:24","2014-12-22 09:25:44",""
"u26007","2014-12-22 15:49:38","2014-12-22 15:49:47",""
"u26008","2014-11-14 09:02:39","2014-11-14 09:03:17",""
"u26009","2014-11-15 17:21:00","2014-11-15 17:21:10",""
"u26010","2014-12-02 10:28:43","2014-12-02 10:29:23",""
"u26011","2014-12-02 10:37:52","2014-12-02 10:46:28",""
"u26012","2014-12-16 07:36:08","2014-12-16 07:36:11",""
"u26013","2014-11-14 09:04:03","2014-11-14 09:04:06",""
"u26014","2014-11-15 14:18:52","2014-11-15 14:19:01",""
"u26015","2014-11-22 16:42:23","2014-11-22 16:42:26",""
"u26016","2014-11-15 17:29:23","2014-11-15 17:33:34",""
"u26017","2014-11-16 15:42:03","2014-11-16 15:42:10",""
"u26018","2014-11-16 16:03:56","2014-11-16 16:05:22",""
"u26019","2014-11-16 17:23:21","2014-11-16 17:23:27",""
"u26020","2014-11-16 18:31:33","2014-11-16 18:31:35",""
"u26021","2014-11-16 23:31:08","2014-11-16 23:34:50",""
"u26022","2014-11-16 23:37:53","2014-11-16 23:42:45",""
"u26023","2014-11-17 10:42:17","2014-11-17 10:44:33",""
"u26024","2014-11-17 18:12:17","2014-11-17 18:12:23",""
"u26025","2014-11-18 08:25:19","2014-11-18 08:28:44",""
"u26026","2014-11-18 10:00:36","2014-11-18 10:00:40",""
"u26027","2014-11-18 12:19:46","2014-11-18 12:19:53",""
"u26028","2014-11-18 13:02:45","2014-11-18 13:04:46",""
"u26029","2014-11-18 13:30:06","2014-11-18 13:30:07",""
"u26030","2014-11-18 15:46:58","2014-11-18 15:47:02",""
"u26031","2014-11-26 15:01:55","2014-11-26 15:12:13",""
"u26032","2014-11-26 16:33:29","2014-11-26 16:33:38",""
"u26033","2014-11-26 17:36:46","2014-11-26 17:36:52",""
"u26034","2014-11-27 12:38:33","2014-11-27 12:40:21",""
"u26035","2014-11-27 12:44:13","2014-11-27 12:46:44",""
"u26036","2014-11-27 12:51:25","2014-11-27 12:51:35",""
"u26037","2014-11-28 08:30:09","2014-11-28 08:31:53",""
"u26038","2014-11-28 09:10:23","2014-11-28 09:10:30",""
"u26039","2014-12-01 12:08:46","2014-12-01 12:08:50",""
"u26040","2014-12-01 17:24:43","2014-12-01 17:25:20",""
"u26041","2014-12-05 21:59:00","2014-12-05 21:59:01",""
"u26042","2014-12-05 22:11:13","2014-12-05 22:11:14",""
"u26043","2014-12-05 23:00:03","2014-12-05 23:00:12",""
"u26044","2014-12-05 23:48:57","2014-12-05 23:49:01",""
"u26045","2014-12-06 00:09:12","2014-12-06 00:09:22",""
"u26046","2014-12-06 00:12:02","2014-12-06 00:12:06",""
"u26047","2014-12-07 14:51:04","2014-12-07 14:52:21",""
"u26048","2014-12-08 13:21:38","2014-12-08 13:22:32",""
"u26049","2014-12-09 17:42:25","2014-12-09 17:42:29",""
"u26050","2014-12-14 23:11:50","2014-12-14 23:16:11",""
"u26051","2014-12-15 10:08:06","2014-12-15 10:08:07",""
"u26052","2014-12-15 10:25:54","2014-12-15 10:26:33",""
"u26053","2014-12-15 11:29:51","2014-12-15 11:29:59",""
"u26054","2014-12-15 11:52:41","2014-12-15 11:52:48",""
"u26055","2014-12-15 13:12:05","2014-12-15 13:12:12",""
"u26056","2014-12-15 23:19:45","2014-12-15 23:19:53",""
"u26057","2014-12-16 09:03:53","2014-12-16 09:04:00",""
"u26058","2014-12-17 17:51:56","2014-12-17 17:52:06",""
"u26059","2014-12-19 14:34:00","2014-12-19 14:34:10",""
"u26060","2014-12-20 15:14:52","2014-12-20 15:14:57",""
"u26061","2014-12-20 15:29:21","2014-12-20 15:29:30",""
"u26062","2014-12-20 15:32:55","2014-12-20 15:33:02",""
"u26063","2014-12-20 22:47:20","2014-12-20 22:47:22",""
"u26064","2014-12-21 18:28:28","2014-12-21 18:28:29",""
"u26065","2014-12-22 21:24:17","2014-12-22 21:27:21",""
"u26066","2014-11-14 09:06:42","2014-11-14 09:11:14",""
"u26067","2014-11-14 09:10:55","2014-11-14 09:11:05",""
"u26068","2014-11-17 08:50:07","2014-11-17 10:55:20",""
"u26069","2014-11-17 16:45:03","2014-11-17 17:02:52",""
"u26070","2014-11-14 09:11:26","2014-11-14 09:11:31",""
"u26071","2014-12-18 08:31:14","2014-12-18 09:00:46",""
"u26072","2014-12-19 15:41:23","2014-12-19 15:42:53",""
"u26073","2014-11-14 09:12:08","2014-11-14 09:12:39",""
"u26074","2014-11-14 19:10:13","2014-11-14 19:10:20",""
"u26075","2014-11-14 09:12:35","2014-11-14 09:16:11",""
"u26076","2014-11-14 09:25:25","2014-11-14 09:28:13",""
"u26077","2014-11-14 14:51:22","2014-11-14 14:51:31",""
"u26078","2014-11-15 09:05:26","2014-11-15 09:05:30",""
"u26079","2014-11-15 09:24:19","2014-11-15 09:30:30",""
"u26080","2014-11-15 09:33:50","2014-11-15 09:46:17",""
"u26081","2014-11-15 09:51:01","2014-11-15 09:52:52",""
"u26082","2014-11-15 10:01:05","2014-11-15 10:01:11",""
"u26083","2014-11-15 10:23:43","2014-11-15 10:23:47",""
"u26084","2014-11-15 10:33:27","2014-11-15 10:33:36",""
"u26085","2014-12-09 10:46:51","2014-12-09 10:46:56",""
"u26086","2014-11-17 15:55:41","2014-11-17 15:55:47",""
"u26087","2014-11-18 15:29:28","2014-11-18 15:30:04",""
"u26088","2014-11-18 16:15:03","2014-11-18 16:15:04",""
"u26089","2014-11-14 09:16:44","2014-11-14 09:16:47",""
"u26090","2014-11-14 10:03:24","2014-11-14 10:07:39",""
"u26091","2014-11-14 10:16:52","2014-11-14 10:17:00",""
"u26092","2014-11-14 10:27:39","2014-11-14 10:27:49",""
"u26093","2014-11-14 10:41:59","2014-11-14 10:44:28",""
"u26094","2014-11-14 10:47:54","2014-11-14 10:52:52",""
"u26095","2014-11-14 10:57:12","2014-11-14 11:00:09",""
"u26096","2014-12-16 10:12:01","2014-12-16 10:12:04",""
"u26097","2014-11-14 12:25:29","2014-11-14 12:26:01",""
"u26098","2014-11-16 13:48:29","2014-11-16 13:48:34",""
"u26099","2014-12-09 11:41:05","2014-12-09 11:44:22",""
"u26100","2014-12-09 13:46:16","2014-12-09 13:49:49",""
"u26101","2014-12-12 14:27:36","2014-12-12 14:27:42",""
"u26102","2014-12-12 14:33:05","2014-12-12 14:33:06",""
"u26103","2014-11-14 09:23:05","2014-11-14 10:02:11",""
"u26104","2014-11-14 09:28:24","2014-11-14 09:31:22",""
"u26105","2014-11-15 13:30:32","2014-11-15 13:39:17",""
"u26106","2014-11-21 13:21:21","2014-11-21 13:37:58",""
"u26107","2014-11-25 15:42:25","2014-11-25 15:45:23",""
"u26108","2014-11-26 10:12:58","2014-11-26 10:13:02",""
"u26109","2014-11-26 10:17:46","2014-11-26 10:21:01",""
"u26110","2014-11-26 11:26:57","2014-11-26 11:27:55",""
"u26111","2014-11-26 15:17:23","2014-11-26 15:19:30",""
"u26112","2014-11-27 11:31:54","2014-11-27 11:37:25",""
